,chembl_id,wd_consensus_1,p_approved,p_withdrawn,probabilities
0,CHEMBL1201195,0,0.8946632412164977,0.022525252525252525,0.00048175151
1,CHEMBL2104956,0,0.589359811137342,0.2508080808080808,0.014528716
2,CHEMBL1200692,0,0.8481085960283293,0.06666666666666667,0.0046152
3,CHEMBL3545313,0,0.6074086932370505,0.23808080808080806,0.016240027
4,CHEMBL672,0,0.1021830301347035,0.7112121212121212,0.58319026
5,CHEMBL4594284,0,0.6888640466601862,0.15171717171717172,0.02253341
6,CHEMBL32479,0,0.3307526732398279,0.4678787878787879,0.15171081
7,CHEMBL1243,0,0.2260963755034023,0.5320202020202021,0.14504972
8,CHEMBL2105669,0,0.8186904596583808,0.053737373737373736,0.0013302385
9,CHEMBL1183717,0,0.4179919455631162,0.3842424242424243,0.13423273
10,CHEMBL1497,0,0.7311609498680739,0.15252525252525254,0.0037556165
11,CHEMBL1370,0,0.7437800305513124,0.12525252525252525,0.0038691207
12,CHEMBL2403238,0,0.40157616997639217,0.3702020202020202,0.08390384
13,CHEMBL1510,0,0.3275586724066102,0.44474747474747484,0.10306209
14,CHEMBL855,0,0.26957922510762394,0.5478787878787879,0.2341137
15,CHEMBL1201048,0,0.40861130398555756,0.3809090909090909,0.104006685
16,CHEMBL1615439,0,0.19446604638244688,0.5589898989898989,0.25753552
17,CHEMBL187709,1,0.23547285099291768,0.5306060606060605,0.26181093
18,CHEMBL1186610,0,0.37711012359394525,0.37747474747474746,0.06711371
19,CHEMBL220491,0,0.894692403832801,0.01818181818181818,0.0006803932
20,CHEMBL407135,0,0.7589904179975004,0.10676767676767676,0.020887291
21,CHEMBL1194325,0,0.8302846826829609,0.06707070707070709,0.0020255812
22,CHEMBL1256841,1,0.2945313150951257,0.45464646464646463,0.10553344
23,CHEMBL45,0,0.2434328565477017,0.5183838383838384,0.22534661
24,CHEMBL1200608,0,0.17531592834328563,0.6739393939393938,0.52371883
25,CHEMBL447861,0,0.20398416886543536,0.5458585858585858,0.19106656
26,CHEMBL3188267,0,0.7713137064296627,0.10787878787878787,0.0024906707
27,CHEMBL404520,0,0.23826551867796136,0.5997979797979798,0.5451165
28,CHEMBL979,0,0.30918344674350784,0.4722222222222222,0.08126353
29,CHEMBL1200763,0,0.3840424940980419,0.41848484848484857,0.076710165
30,CHEMBL254219,0,0.4876933759200111,0.3231313131313131,0.03573145
31,CHEMBL2048028,0,0.6410345785307595,0.2107070707070707,0.028224017
32,CHEMBL3301594,0,0.8250854048048882,0.054141414141414136,0.0017290255
33,CHEMBL3085436,0,0.6284224413275934,0.22444444444444445,0.025578404
34,CHEMBL252556,0,0.7491390084710458,0.1209090909090909,0.0044719717
35,CHEMBL1697744,0,0.5242869045965838,0.27040404040404037,0.01382868
36,CHEMBL267345,0,0.9836453270379113,0.0,0.00013335877
37,CHEMBL13766,0,0.7362060824885432,0.11808080808080808,0.0030240822
38,CHEMBL1257073,0,0.5533287043466185,0.2709090909090909,0.045089148
39,CHEMBL1442422,1,0.3302721844188307,0.43585858585858583,0.108424686
40,CHEMBL822,0,0.475985279822247,0.3711111111111111,0.163458
41,CHEMBL1697748,0,0.395621441466463,0.39121212121212123,0.079461016
42,CHEMBL315795,0,0.49906263019025143,0.3295959595959596,0.097555175
43,CHEMBL652,0,0.4134911817803083,0.35494949494949496,0.053486288
