,chembl_id,wd_consensus_1,p_approved,p_withdrawn,probabilities
0,CHEMBL1201195,0,0.8433814747951673,0.04454545454545454,0.012289336
1,CHEMBL2104956,0,0.48844327176781005,0.3109090909090909,0.1912972
2,CHEMBL1200692,0,0.5315636717122623,0.2976767676767677,0.2013236
3,CHEMBL3545313,0,0.6352201083182891,0.19272727272727272,0.08338932
4,CHEMBL672,0,0.1544729898625191,0.6811111111111112,0.5884371
5,CHEMBL4594284,0,0.24540202749618106,0.5847474747474748,0.34322867
6,CHEMBL32479,0,0.23759061241494236,0.5443434343434344,0.37876618
7,CHEMBL1243,0,0.2570823496736564,0.4816161616161616,0.30922192
8,CHEMBL2105669,0,0.6670448548812665,0.18535353535353538,0.18521385
9,CHEMBL1183717,0,0.15653659213998056,0.6671717171717172,0.50161976
10,CHEMBL1497,0,0.6974059158450217,0.1617171717171717,0.028042737
11,CHEMBL1370,0,0.7047576725454798,0.17464646464646463,0.038588524
12,CHEMBL2403238,0,0.28068740452714896,0.5623232323232323,0.3130924
13,CHEMBL1510,0,0.2750729065407582,0.5137373737373737,0.25546384
14,CHEMBL855,0,0.2360533259269546,0.5585858585858585,0.27877554
15,CHEMBL1201048,0,0.40407026801833074,0.34212121212121216,0.21522982
16,CHEMBL1615439,0,0.3162199694486877,0.455959595959596,0.30342206
17,CHEMBL187709,1,0.17014303568948758,0.653030303030303,0.47273928
18,CHEMBL1186610,0,0.4922802388557145,0.3261616161616162,0.205267
19,CHEMBL220491,0,0.8866851826135258,0.03595959595959596,0.031762056
20,CHEMBL407135,0,0.6726732398278017,0.14383838383838382,0.070638396
21,CHEMBL1194325,0,0.32415358977919734,0.4790909090909091,0.26176044
22,CHEMBL1256841,1,0.4694750729065408,0.297979797979798,0.19517711
23,CHEMBL45,0,0.3249673656436606,0.5128282828282827,0.2916727
24,CHEMBL1200608,0,0.20814609082071933,0.5725252525252525,0.47140974
25,CHEMBL447861,0,0.5907401749756979,0.2759595959595959,0.18437697
26,CHEMBL3188267,0,0.5423094014720178,0.285050505050505,0.24702168
27,CHEMBL404520,0,0.16295236772670463,0.6775757575757576,0.6169585
28,CHEMBL979,0,0.2201527565615887,0.5667676767676768,0.41923466
29,CHEMBL1200763,0,0.5379363977225385,0.26585858585858585,0.17443182
30,CHEMBL254219,0,0.7543868907096236,0.09454545454545453,0.029545223
31,CHEMBL2048028,0,0.25025968615470073,0.5675757575757576,0.2665463
32,CHEMBL3301594,0,0.305163171781697,0.47424242424242424,0.28520197
33,CHEMBL3085436,0,0.6780044438272462,0.13959595959595958,0.08804599
34,CHEMBL252556,0,0.6962894042494099,0.1521212121212121,0.059611708
35,CHEMBL1697744,0,0.6607540619358423,0.17595959595959593,0.06680704
36,CHEMBL267345,0,0.708094709068185,0.1796969696969697,0.0471771
37,CHEMBL13766,0,0.5865796417164283,0.22656565656565655,0.14791673
38,CHEMBL1257073,0,0.4399583391195668,0.3915151515151515,0.3061399
39,CHEMBL1442422,1,0.3345854742396889,0.5053535353535354,0.33138913
40,CHEMBL822,0,0.6968823774475766,0.21010101010101007,0.17276035
41,CHEMBL1697748,0,0.4694014720177753,0.30606060606060603,0.12118608
42,CHEMBL315795,0,0.7160283293986947,0.16656565656565656,0.051621936
43,CHEMBL652,0,0.5476683793917512,0.2952525252525252,0.23370652
44,CHEMBL1657,0,0.6398125260380503,0.18141414141414142,0.16147903
45,CHEMBL1574,0,0.24054714622969034,0.5934343434343434,0.518762
46,CHEMBL1231723,0,0.9230815164560477,0.026868686868686868,0.01261735
47,CHEMBL544,0,0.6255283988334953,0.19464646464646465,0.15280679
48,CHEMBL832,0,0.07528398833495348,0.7872727272727273,0.6408294
49,CHEMBL1569487,0,0.3001777530898487,0.4988888888888889,0.30427572
50,CHEMBL1294,0,0.40884877100402717,0.3467676767676767,0.19339761
51,CHEMBL1121,0,0.7075725593667546,0.12171717171717171,0.122107826
52,CHEMBL787,0,0.29675878350229135,0.5146464646464646,0.26706398
53,CHEMBL1197,0,0.13801277600333287,0.6797979797979797,0.47606573
54,CHEMBL1054,0,0.6896403277322595,0.12636363636363637,0.14453882
55,CHEMBL167731,0,0.9225302041383141,0.04494949494949495,0.031765975
56,CHEMBL1614637,0,0.8298597417025413,0.10373737373737373,0.011051521
57,CHEMBL642,0,0.20543674489654212,0.593939393939394,0.37730512
58,CHEMBL406,0,0.5647937786418553,0.2891919191919192,0.203444
59,CHEMBL3707331,0,0.3430954034161922,0.4154545454545454,0.29412538
60,CHEMBL3545123,0,0.4946993473128732,0.36060606060606054,0.20685677
61,CHEMBL277522,0,0.368709901402583,0.41353535353535353,0.34368452
62,CHEMBL1201109,0,0.7284821552562144,0.1522222222222222,0.0420623
63,CHEMBL159776,0,0.5439341758089155,0.2672727272727272,0.19532272
64,CHEMBL51,0,0.1291029023746702,0.7162626262626264,0.54990464
65,CHEMBL2105420,0,0.7281349812526038,0.14414141414141413,0.10203966
66,CHEMBL16,0,0.11069851409526452,0.7257575757575758,0.6472773
67,CHEMBL2105637,0,0.17378003055131233,0.6433333333333333,0.4863004
68,CHEMBL65794,0,0.4649743091237329,0.32646464646464646,0.21467176
69,CHEMBL305187,0,0.4865393695320094,0.32181818181818184,0.2231566
70,CHEMBL1296,0,0.808179419525066,0.0903030303030303,0.039577417
71,CHEMBL1377575,0,0.5302777392028885,0.31292929292929295,0.22020364
72,CHEMBL1479848,0,0.08700180530481877,0.7667676767676769,0.6923341
73,CHEMBL776,1,0.5442091376197751,0.30575757575757573,0.22892818
74,CHEMBL1095607,0,0.657454520205527,0.17585858585858585,0.13403213
75,CHEMBL4204794,0,0.4768504374392446,0.30252525252525253,0.23311016
76,CHEMBL1200946,0,0.5257089293153728,0.27424242424242423,0.060504876
77,CHEMBL1337,0,0.39433967504513256,0.438989898989899,0.31349584
78,CHEMBL279516,1,0.25353700874878493,0.5237373737373737,0.2562849
79,CHEMBL305660,0,0.39489793084293845,0.4392929292929293,0.3313157
80,CHEMBL924,0,0.7322830162477434,0.13939393939393938,0.04428614
81,CHEMBL452630,0,0.6263630051381753,0.20717171717171717,0.022309948
82,CHEMBL1201328,0,0.6869795861685877,0.1488888888888889,0.17435063
83,CHEMBL1697841,0,0.42524649354256355,0.3384848484848485,0.19168064
84,CHEMBL1200453,0,0.7379822246910152,0.17919191919191918,0.031626962
85,CHEMBL1200686,0,0.5632509373698098,0.2212121212121212,0.066112615
86,CHEMBL178862,0,0.8619511179002917,0.06292929292929292,0.05245735
87,CHEMBL2103875,0,0.39307596167199,0.3924242424242424,0.22027409
88,CHEMBL2042122,0,0.40149423691154007,0.3786868686868687,0.2508463
89,CHEMBL2105395,0,0.18270101374809053,0.652020202020202,0.5157348
90,CHEMBL580,0,0.20661297042077492,0.6268686868686869,0.40583795
91,CHEMBL2103846,0,0.30710179141785865,0.4811111111111111,0.31121427
92,CHEMBL292707,0,0.3128176642133037,0.46737373737373733,0.34780848
93,CHEMBL494,0,0.47775864463268986,0.3192929292929293,0.067526534
94,CHEMBL2110725,0,0.2977294820163866,0.4735353535353535,0.24906626
95,CHEMBL1201235,0,0.7261338702957923,0.1991919191919192,0.19238642
96,CHEMBL468,1,0.4561435911678934,0.35535353535353537,0.20887533
97,CHEMBL33986,0,0.41626857380919313,0.3247474747474747,0.1625484
98,CHEMBL3391662,0,0.5573656436606027,0.2432323232323232,0.18561819
99,CHEMBL2103837,0,0.05274406332453826,0.8386868686868686,0.7545825
100,CHEMBL20,0,0.5331592834328566,0.29676767676767674,0.1866093
101,CHEMBL1530581,0,0.545581169282044,0.2822222222222222,0.209807
102,CHEMBL677,0,0.36458547423968896,0.4185858585858586,0.20696743
103,CHEMBL1585,0,0.727312873212054,0.17696969696969694,0.06489921
104,CHEMBL1201764,0,0.4034981252603805,0.3778787878787878,0.20989296
105,CHEMBL641,0,0.45637550340230526,0.28464646464646465,0.18519452
106,CHEMBL1476022,0,0.13848215525621438,0.6883838383838384,0.6038549
107,CHEMBL1201247,0,0.5927440633245382,0.20313131313131313,0.18260677
108,CHEMBL1757,0,0.823606443549507,0.10424242424242425,0.05136203
109,CHEMBL2095212,0,0.33372864879877795,0.5196969696969697,0.39424708
110,CHEMBL328190,0,0.32020830440216635,0.5260606060606061,0.29257196
111,CHEMBL107,0,0.5288168309956951,0.27404040404040403,0.19840243
112,CHEMBL850,1,0.1512359394528538,0.6892929292929293,0.6058733
113,CHEMBL174,0,0.8724940980419387,0.06303030303030302,0.0062792813
114,CHEMBL254468,0,0.764054992362172,0.10868686868686869,0.08892885
115,CHEMBL13,0,0.438973753645327,0.3795959595959596,0.2579054
116,CHEMBL2106941,0,0.22342313567560063,0.5904040404040403,0.32009873
117,CHEMBL91397,0,0.586839327871129,0.2737373737373737,0.20970869
118,CHEMBL1500276,1,0.24227885015970005,0.5396969696969697,0.29896677
119,CHEMBL1680,0,0.5615553395361755,0.2429292929292929,0.16395392
120,CHEMBL3304485,0,0.7759213998055826,0.10737373737373739,0.0872289
121,CHEMBL1697782,0,0.5184654909040411,0.3017171717171717,0.13925228
122,CHEMBL2146161,0,0.6885988057214276,0.14434343434343436,0.073972896
