,chembl_id,wd_consensus_1,p_approved,p_withdrawn,probabilities
0,CHEMBL1201195,0,0.8771767810026386,0.07151515151515152,0.002797421
1,CHEMBL2104956,0,0.8319608387723928,0.13090909090909092,0.029043075
2,CHEMBL1200692,0,0.5600388834884045,0.2881818181818182,0.02000435
3,CHEMBL3545313,0,0.619083460630468,0.24333333333333335,0.023378182
4,CHEMBL672,0,0.2618303013470351,0.5315151515151515,0.17654364
5,CHEMBL4594284,0,0.4146812942646855,0.40161616161616165,0.13471934
6,CHEMBL32479,0,0.3570268018330787,0.5121212121212121,0.21021006
7,CHEMBL1243,0,0.5901069295931121,0.25212121212121213,0.03685704
8,CHEMBL2105669,0,0.8139175114567422,0.10323232323232323,0.004215545
9,CHEMBL1183717,0,0.35469795861685877,0.4916161616161617,0.17382024
10,CHEMBL1497,0,0.6822955145118733,0.19393939393939394,0.018839559
11,CHEMBL1370,0,0.636500486043605,0.2121212121212121,0.013699399
12,CHEMBL2403238,0,0.4097791973337036,0.40909090909090906,0.086679816
13,CHEMBL1510,0,0.350555478405777,0.44757575757575757,0.19433689
14,CHEMBL855,0,0.3371837244827107,0.45494949494949494,0.08401327
15,CHEMBL1201048,0,0.41930287460074994,0.36,0.03881107
16,CHEMBL1615439,0,0.6075656158866825,0.2574747474747475,0.059485298
17,CHEMBL187709,1,0.30922788501597,0.4906060606060606,0.16052738
18,CHEMBL1186610,0,0.5964518816830996,0.27515151515151515,0.073492125
19,CHEMBL220491,0,0.7671559505624218,0.15323232323232325,0.008722643
20,CHEMBL407135,0,0.6385515900569365,0.23444444444444446,0.035630994
21,CHEMBL1194325,0,0.5622108040549925,0.27525252525252525,0.02856794
22,CHEMBL1256841,1,0.5705054853492572,0.26525252525252524,0.024581999
23,CHEMBL45,0,0.19695042355228443,0.6609090909090909,0.37243402
24,CHEMBL1200608,0,0.37094570198583526,0.3924242424242424,0.09471546
25,CHEMBL447861,0,0.6469920844327176,0.22080808080808084,0.032311864
26,CHEMBL3188267,0,0.6864949312595472,0.19838383838383838,0.020484814
27,CHEMBL404520,0,0.11234273017636438,0.7538383838383839,0.5763113
28,CHEMBL979,0,0.2786710179141786,0.5177777777777777,0.11479688
29,CHEMBL1200763,0,0.4086654631301208,0.40858585858585855,0.071391605
30,CHEMBL254219,0,0.767030967921122,0.12585858585858584,0.009392123
31,CHEMBL2048028,0,0.23383002360783225,0.5981818181818183,0.24659255
32,CHEMBL3301594,0,0.5595570059713928,0.27060606060606057,0.016829887
33,CHEMBL3085436,0,0.5704249409804194,0.2738383838383839,0.045122974
34,CHEMBL252556,0,0.5192667685043744,0.31707070707070706,0.066917896
35,CHEMBL1697744,0,0.49889598666851825,0.35525252525252526,0.06489507
36,CHEMBL267345,0,0.6848062769059853,0.1618181818181818,0.019884158
37,CHEMBL13766,0,0.908408554367449,0.05898989898989898,0.007657996
38,CHEMBL1257073,0,0.4115470073600889,0.4686868686868687,0.29134652
39,CHEMBL1442422,1,0.2981085960283294,0.5037373737373738,0.10720465
40,CHEMBL822,0,0.42628246076933757,0.42414141414141415,0.09503132
41,CHEMBL1697748,0,0.3586737953062075,0.43141414141414136,0.059231818
42,CHEMBL315795,0,0.7938716844882656,0.11666666666666665,0.010108641
43,CHEMBL652,0,0.5263144007776697,0.27505050505050505,0.027621735
44,CHEMBL1657,0,0.6070101374809054,0.24383838383838383,0.03897027
45,CHEMBL1574,0,0.0984974309123733,0.7656565656565657,0.62895787
46,CHEMBL1231723,0,0.8672878766837939,0.06787878787878787,0.0030004126
47,CHEMBL544,0,0.802039994445216,0.13151515151515153,0.05343101
48,CHEMBL832,0,0.06267879461185946,0.8377777777777778,0.800937
49,CHEMBL1569487,0,0.2851409526454659,0.5461616161616162,0.22775467
50,CHEMBL1294,0,0.48639077905846406,0.3524242424242424,0.15560624
51,CHEMBL1121,0,0.6529468129426469,0.24,0.06703885
52,CHEMBL787,0,0.5084974309123733,0.3565656565656566,0.13707559
53,CHEMBL1197,0,0.190097208721011,0.6342424242424243,0.32935992
54,CHEMBL1054,0,0.49606860158311344,0.3393939393939394,0.06534256
55,CHEMBL167731,0,0.9357450354117484,0.03616161616161616,0.0027569733
56,CHEMBL1614637,0,0.7565907512845438,0.13515151515151516,0.009199289
57,CHEMBL642,0,0.08015831134564644,0.7981818181818181,0.65598756
58,CHEMBL406,0,0.6575211776142202,0.20727272727272728,0.025131559
59,CHEMBL3707331,0,0.34035689487571175,0.4598989898989899,0.12522519
60,CHEMBL3545123,0,0.5542008054436883,0.2703030303030303,0.02312762
61,CHEMBL277522,0,0.6073934175808915,0.27414141414141413,0.066050336
62,CHEMBL1201109,0,0.5099430634634079,0.29272727272727267,0.035201564
63,CHEMBL159776,0,0.41829606999027913,0.4004040404040404,0.07807187
64,CHEMBL51,0,0.1196333842521872,0.7298989898989899,0.4660023
65,CHEMBL2105420,0,0.7303166226912928,0.18505050505050505,0.06985288
66,CHEMBL16,0,0.4231690043049577,0.4416161616161617,0.24390316
67,CHEMBL2105637,0,0.26611026246354674,0.5455555555555556,0.14667274
68,CHEMBL65794,0,0.6413359255658937,0.23515151515151517,0.026598388
69,CHEMBL305187,0,0.47551867796139424,0.335050505050505,0.09067584
70,CHEMBL1296,0,0.8397847521177614,0.09434343434343435,0.0034142185
71,CHEMBL1377575,0,0.4331453964727121,0.352020202020202,0.041583017
72,CHEMBL1479848,0,0.049518122482988466,0.8420202020202019,0.7514707
73,CHEMBL776,1,0.2818025274267463,0.6122222222222222,0.45838603
74,CHEMBL1095607,0,0.7862449659769477,0.11333333333333333,0.00996366
75,CHEMBL4204794,0,0.7464810442994029,0.13474747474747475,0.007697007
76,CHEMBL1200946,0,0.6986918483543952,0.19414141414141414,0.023291681
77,CHEMBL1337,0,0.36497292042771834,0.44929292929292924,0.080778226
78,CHEMBL279516,1,0.30050965143730035,0.49737373737373736,0.16154063
79,CHEMBL305660,0,0.5432412164977086,0.3519191919191919,0.22144632
80,CHEMBL924,0,0.5098416886543535,0.3009090909090909,0.021777347
81,CHEMBL452630,0,0.8424552145535342,0.09909090909090909,0.006719649
82,CHEMBL1201328,0,0.5047562838494654,0.3432323232323232,0.15800643
83,CHEMBL1697841,0,0.47963338425218727,0.34363636363636363,0.057239722
84,CHEMBL1200453,0,0.6970420774892376,0.1712121212121212,0.027222384
85,CHEMBL1200686,0,0.4661463685599222,0.37757575757575756,0.068032525
86,CHEMBL178862,0,0.8102874600749896,0.09898989898989899,0.011338587
87,CHEMBL2103875,0,0.6137966949034857,0.24808080808080804,0.048483793
88,CHEMBL2042122,0,0.4833759200111095,0.3846464646464646,0.15932468
89,CHEMBL2105395,0,0.28386057492015,0.5167676767676768,0.097004496
90,CHEMBL580,0,0.3278919594500764,0.5371717171717172,0.2642072
91,CHEMBL2103846,0,0.5052756561588668,0.3243434343434344,0.06421368
92,CHEMBL292707,0,0.24902374670184696,0.5834343434343434,0.2509605
93,CHEMBL494,0,0.3419413970281905,0.44171717171717173,0.080736615
94,CHEMBL2110725,0,0.3633814747951673,0.46272727272727276,0.14807801
95,CHEMBL1201235,0,0.8582099708373837,0.0809090909090909,0.0071393684
96,CHEMBL468,1,0.5605693653659214,0.3146464646464646,0.045795612
97,CHEMBL33986,0,0.48890848493264827,0.32909090909090905,0.098774746
98,CHEMBL3391662,0,0.6309179280655465,0.20121212121212123,0.019250998
99,CHEMBL2103837,0,0.026894875711706706,0.9056565656565656,0.8628535
100,CHEMBL20,0,0.6999500069434801,0.20525252525252524,0.07913448
101,CHEMBL1530581,0,0.5442452437161506,0.32949494949494945,0.1527328
102,CHEMBL677,0,0.4398708512706569,0.37333333333333335,0.04478194
103,CHEMBL1585,0,0.362799611165116,0.4572727272727272,0.17517655
104,CHEMBL1201764,0,0.6696750451326204,0.18484848484848482,0.014939207
105,CHEMBL641,0,0.6704166088043327,0.2221212121212121,0.03159637
106,CHEMBL1476022,0,0.07475906124149424,0.8370707070707072,0.67644405
107,CHEMBL1201247,0,0.6427149007082349,0.22494949494949493,0.03915327
108,CHEMBL1757,0,0.6168587696153314,0.2290909090909091,0.016492005
109,CHEMBL2095212,0,0.26511040133314817,0.5506060606060605,0.23595981
110,CHEMBL328190,0,0.4640563810581863,0.36444444444444446,0.107699595
111,CHEMBL107,0,0.2784890987362867,0.5520202020202021,0.27274066
112,CHEMBL850,1,0.13112484377169836,0.7064646464646465,0.4130941
113,CHEMBL174,0,0.7134661852520483,0.1895959595959596,0.015878087
114,CHEMBL254468,0,0.7261199833356479,0.17606060606060603,0.016075872
115,CHEMBL13,0,0.18813359255658937,0.6083838383838384,0.35676497
116,CHEMBL2106941,0,0.30258297458686295,0.518989898989899,0.21100104
117,CHEMBL91397,0,0.686540758228024,0.21222222222222223,0.09507819
118,CHEMBL1500276,1,0.21797666990695735,0.583939393939394,0.25193456
119,CHEMBL1680,0,0.6342077489237605,0.2334343434343434,0.03149464
120,CHEMBL3304485,0,0.6279100124982642,0.23343434343434347,0.037684966
121,CHEMBL1697782,0,0.6196694903485628,0.24818181818181814,0.024557263
122,CHEMBL2146161,0,0.657103180113873,0.21676767676767678,0.02284389
123,CHEMBL1201335,0,0.7364810442994029,0.17535353535353537,0.038507205
124,CHEMBL1755,0,0.6753478683516179,0.18868686868686868,0.020021763
125,CHEMBL2104613,0,0.7303402305235384,0.16282828282828282,0.007741104
126,CHEMBL363295,1,0.2107748923760589,0.6715151515151515,0.5890552
127,CHEMBL2105759,0,0.5806818497430912,0.2529292929292929,0.017295133
128,CHEMBL1201251,0,0.44954867379530616,0.41121212121212125,0.17808238
129,CHEMBL526,0,0.5673753645327038,0.3147474747474747,0.07926012
130,CHEMBL1625607,0,0.021592834328565475,0.9006060606060606,0.902396
131,CHEMBL24147,0,0.8173378697403137,0.11808080808080808,0.07710004
132,CHEMBL1201185,0,0.7965546451881683,0.10787878787878787,0.011652241
133,CHEMBL447878,0,0.3491848354395223,0.4948484848484848,0.17557235
134,CHEMBL877,0,0.5799791695597832,0.2695959595959596,0.047265492
135,CHEMBL3989850,0,0.3973073184279961,0.387979797979798,0.06148646
136,CHEMBL3099695,0,0.7629454242466324,0.14454545454545453,0.016026527
137,CHEMBL1160695,0,0.7832800999861129,0.14333333333333334,0.015102873
138,CHEMBL1380,0,0.7307498958477989,0.1621212121212121,0.010951867
139,CHEMBL1173655,0,0.68386057492015,0.1712121212121212,0.011755762
140,CHEMBL152408,0,0.30336758783502293,0.5580808080808082,0.2648096
141,CHEMBL116943,1,0.9936800444382724,0.0,2.8948038e-05
142,CHEMBL3547132,0,0.5311165115956117,0.2885858585858586,0.04723934
143,CHEMBL1070,0,0.3750201360922094,0.4636363636363637,0.2087996
144,CHEMBL499,0,0.6732523260658242,0.19777777777777777,0.009900797
145,CHEMBL2366023,0,0.8030523538397445,0.11303030303030304,0.006332708
146,CHEMBL47,1,0.7098708512706569,0.19464646464646465,0.038388904
147,CHEMBL85,0,0.6698028051659491,0.20363636363636362,0.034566868
148,CHEMBL498,0,0.27790862380224973,0.5566666666666666,0.2734288
149,CHEMBL546,0,0.39567560061102625,0.46848484848484845,0.20636368
150,CHEMBL589,0,0.49688515483960566,0.3115151515151515,0.029250285
151,CHEMBL98,0,0.27770448548812665,0.5413131313131313,0.20951024
152,CHEMBL98,0,0.9973656436606027,0.9774747474747475,
153,CHEMBL1697851,0,0.41575614497986396,0.4108080808080808,0.1756093
154,CHEMBL255863,0,0.8545757533675878,0.0898989898989899,0.004436785
155,CHEMBL137,0,0.6928676572698237,0.18040404040404043,0.015463689
156,CHEMBL2104261,0,0.21120399944452156,0.6027272727272728,0.16922992
157,CHEMBL2106441,0,0.3618886265796417,0.4498989898989899,0.09062605
158,CHEMBL2105322,0,0.5747076794889598,0.24727272727272726,0.02930749
159,CHEMBL720,0,0.4970573531453965,0.34838383838383835,0.053180575
160,CHEMBL315838,1,0.507972503818914,0.387979797979798,0.16948065
161,CHEMBL1199080,0,0.5747785029856964,0.2875757575757576,0.02697156
162,CHEMBL3184437,0,0.2781905290931815,0.5451515151515152,0.24110453
163,CHEMBL1075,0,0.41929454242466324,0.4322222222222223,0.19615316
164,CHEMBL1626223,0,0.23491598389112625,0.5848484848484848,0.15247566
165,CHEMBL428647,0,0.5543424524371615,0.27525252525252525,0.031105384
166,CHEMBL1101,0,0.6074809054298014,0.25232323232323234,0.033456355
167,CHEMBL1655,0,0.5748298847382308,0.2704040404040404,0.022937672
168,CHEMBL1201329,0,0.3344743785585335,0.49474747474747466,0.13744166
169,CHEMBL207602,0,0.29343563393973054,0.5270707070707071,0.19163863
170,CHEMBL2107826,0,0.6028690459658381,0.2577777777777778,0.10624574
171,CHEMBL19224,0,0.38499652825996394,0.4223232323232323,0.08670243
172,CHEMBL715,0,0.16656853214831274,0.645050505050505,0.27274615
173,CHEMBL1200937,0,0.6285835300652687,0.22545454545454544,0.0163344
174,CHEMBL2251610,0,0.6169823635606166,0.24818181818181814,0.055408053
175,CHEMBL111654,0,0.6309193167615609,0.227979797979798,0.034700926
176,CHEMBL288470,1,0.28440772114984025,0.5574747474747475,0.18169567
177,CHEMBL1200430,0,0.5120788779336204,0.29747474747474745,0.03821796
178,CHEMBL3989859,0,0.5575225663102347,0.2801010101010101,0.06772077
179,CHEMBL1201341,0,0.7869448687682267,0.12505050505050502,0.0071658664
180,CHEMBL79,0,0.5458186363005139,0.28393939393939394,0.026028935
181,CHEMBL286796,0,0.3477836411609499,0.4551515151515152,0.082555145
182,CHEMBL530,0,0.43398000277739196,0.3908080808080808,0.13428666
183,CHEMBL2105002,0,0.5653159283432856,0.2748484848484848,0.018496696
184,CHEMBL1909288,1,0.03163866129704208,0.8877777777777778,0.8021423
185,CHEMBL6466,1,0.8062283016247743,0.13131313131313133,0.018204104
186,CHEMBL1444,0,0.5948298847382307,0.25232323232323234,0.026655104
