,chembl_id,wd_consensus_1,p_approved,p_withdrawn,probabilities
0,CHEMBL1201195,0,0.9114303568948756,0.03575757575757575,0.0044276575
1,CHEMBL2104956,0,0.7358672406610193,0.11191919191919193,0.021400323
2,CHEMBL1200692,0,0.5846437994722955,0.20636363636363636,0.05812658
3,CHEMBL3545313,0,0.43840716567143445,0.3702020202020202,0.27167672
4,CHEMBL672,0,0.09227051798361338,0.775959595959596,0.7233559
5,CHEMBL4594284,0,0.5166254686849049,0.26848484848484844,0.12425448
6,CHEMBL32479,0,0.32538119705596447,0.4573737373737373,0.37645307
7,CHEMBL1243,0,0.2797916955978336,0.5367676767676768,0.39287463
8,CHEMBL2105669,0,0.8560727676711567,0.05828282828282828,0.0093569625
9,CHEMBL1183717,0,0.3477530898486322,0.477979797979798,0.37396055
10,CHEMBL1497,0,0.7421524788223859,0.11585858585858586,0.060222775
11,CHEMBL1370,0,0.8059936119983335,0.04464646464646464,0.016162312
12,CHEMBL2403238,0,0.4398125260380503,0.3186868686868687,0.11503818
13,CHEMBL1510,0,0.1047965560338842,0.7515151515151516,0.7254746
14,CHEMBL855,0,0.2775420080544369,0.48535353535353537,0.3640653
15,CHEMBL1201048,0,0.5556200527704486,0.2638383838383838,0.18938082
16,CHEMBL1615439,0,0.36269684766004723,0.456969696969697,0.35587946
17,CHEMBL187709,1,0.30602277461463684,0.5129292929292929,0.44055814
18,CHEMBL1186610,0,0.6699638939036244,0.143030303030303,0.033649124
19,CHEMBL220491,0,0.7755561727537842,0.09474747474747475,0.016866116
20,CHEMBL407135,0,0.8187501735870019,0.049494949494949494,0.010738645
21,CHEMBL1194325,0,0.7089918066935147,0.1296969696969697,0.033039775
22,CHEMBL1256841,1,0.3942285793639772,0.4113131313131313,0.23139945
23,CHEMBL45,0,0.20537841966393558,0.5938383838383838,0.49764127
24,CHEMBL1200608,0,0.4014997916955979,0.414949494949495,0.16396536
25,CHEMBL447861,0,0.3273642549645882,0.45242424242424245,0.28554645
26,CHEMBL3188267,0,0.7770476322732953,0.10323232323232323,0.014757812
27,CHEMBL404520,0,0.1934884043882794,0.6096969696969696,0.44754615
28,CHEMBL979,0,0.32984168865435354,0.46464646464646464,0.31849504
29,CHEMBL1200763,0,0.3744868768226636,0.41343434343434343,0.28089878
30,CHEMBL254219,0,0.49165949173725876,0.3205050505050505,0.15660009
31,CHEMBL2048028,0,0.33809054298014163,0.4493939393939394,0.28293204
32,CHEMBL3301594,0,0.6478794611859464,0.1706060606060606,0.04379932
33,CHEMBL3085436,0,0.7443452298291904,0.1387878787878788,0.028379416
34,CHEMBL252556,0,0.6440841549784752,0.18737373737373736,0.0845546
35,CHEMBL1697744,0,0.7134356339397306,0.11747474747474748,0.029633205
36,CHEMBL267345,0,0.6965990834606304,0.17202020202020202,0.064463094
37,CHEMBL13766,0,0.7751256769893071,0.07696969696969697,0.014396725
38,CHEMBL1257073,0,0.28284821552562145,0.5308080808080808,0.3707642
39,CHEMBL1442422,1,0.16912512151090126,0.6537373737373737,0.5114621
40,CHEMBL822,0,0.18598250243021802,0.6445454545454544,0.45095572
41,CHEMBL1697748,0,0.5373573114845159,0.25636363636363635,0.074424006
42,CHEMBL315795,0,0.6528523816136648,0.19383838383838384,0.030703967
43,CHEMBL652,0,0.5988807110123594,0.17,0.04323905
44,CHEMBL1657,0,0.5305749201499792,0.23424242424242422,0.05380693
45,CHEMBL1574,0,0.17082627412859325,0.6861616161616162,0.5466774
46,CHEMBL1231723,0,0.9625718650187475,0.0044444444444444444,0.0010047471
47,CHEMBL544,0,0.7024496597694765,0.13585858585858585,0.024562638
48,CHEMBL832,0,0.09425496458825162,0.7831313131313131,0.7543274
49,CHEMBL1569487,0,0.29826968476600474,0.48737373737373735,0.29383513
50,CHEMBL1294,0,0.5034161921955284,0.286060606060606,0.14304435
51,CHEMBL1121,0,0.8202874600749895,0.06292929292929292,0.010878013
52,CHEMBL787,0,0.6357603110679073,0.18343434343434345,0.07309352
53,CHEMBL1197,0,0.17393695320094432,0.6409090909090909,0.49424663
54,CHEMBL1054,0,0.7480502707957227,0.07171717171717172,0.0187357
55,CHEMBL167731,0,0.8656631023468963,0.040606060606060604,0.007981842
56,CHEMBL1614637,0,0.7444618802944035,0.10373737373737373,0.02472398
